,id,ds_name,title,alt_name,url,res_url,publications
578,44ecd901-b4bb-4af5-85f7-7cc4d80f304a,datos-artium-org,datos-artium-org,,http://biblioteca.artium.org,http://datos.artium.org/sparql|http://datos.artium.org/datadumps/museum_1446191873722_20151030000001.nt.gz|http://datos.artium.org/datadumps/links_1446191901731_20151030000001.nt.gz|http://datos.artium.org/datadumps/auth_1446191929685_20151030000001.nt.gz|http://datos.artium.org/datadumps/links_1446191974417_20151030000001.nt.gz|http://datos.artium.org/datadumps/bib_1446192001737_20151030000001.nt.gz|http://datos.artium.org/datadumps/links_1446192090866_20151030000001.nt.gz|http://datos.artium.org/datadumps/datosartiumorg.ttl|http://datos.artium.org/datadumps/LIDOExample.rdf|http://datos.artium.org/datadumps/DCExample.rdf|http://datos.artium.org/datadumps/MARCBIBExample.rdf|http://datos.artium.org/datadumps/MARCAUTHExample.rdf|http://aliada-project.eu/2014/aliada-ontology#,
579,6dc31e51-8738-4ecf-bc8b-0c6c55d4e54f,zaragoza-datosabiertos,Datos Abiertos de Zaragoza,,http://www.zaragoza.es/ciudad/risp/presentacion.htm,http://www.zaragoza.es/datosabiertos/sparql?query=CONSTRUCT+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}%0D%0AWHERE+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}&format=application/x-turtle|http://www.zaragoza.es/datosabiertos/sparql?query=CONSTRUCT+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}%0D%0AWHERE+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}&format=application%2Frdf%2Bxml|http://www.zaragoza.es/datosabiertos/sparql?query=CONSTRUCT+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}%0D%0AWHERE+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}&format=text%2Frdf%2Bn3|http://www.zaragoza.es/datosabiertos/sparql?query=SELECT+*+WHERE+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}&format=application/sparql-results+json|http://www.zaragoza.es/datosabiertos/sparql?query=SELECT+*+WHERE+{%0D%0A++%3Fcatalogo+a+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23Catalog%3E%3B%0D%0A+++%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23dataset%3E+%3Fdataset.%0D%0A++%3Fdataset+%3Chttp%3A%2F%2Fvocab.deri.ie%2Fdcat%23distribution%3E+%3Fdistribucion%3B%0D%0A+++%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FaccrualPeriodicity%3E+%3Ffrecuencia%3B%0D%0A+++%3Fp+%3Fo.%0D%0A++%3Ffrecuencia+%3Ffrec_p+%3Ffrec_o+.%0D%0A++%3Fdistribucion+%3Fdist_p+%3Fdist_o+.%0D%0A}&format=application/sparql-results+xml|http://www.zaragoza.es/ciudad/rss/hilo/ver_Risp|http://www.zaragoza.es/ciudad/risp/camposindizados.htm#risp,
580,09e17244-0852-4509-bedc-9455acf07680,dataturcyl-lod-for-tourists-in-castilla-y-leon-spain,DATATURCYL - LOD for tourists in Castilla y Le??n (Spain),,,http://visualdataweb.infor.uva.es/sparql|http://visualdataweb.infor.uva.es/opendata/resource/restaurantes|http://visualdataweb.infor.uva.es/opendata/resource/hoteles|http://visualdataweb.infor.uva.es/opendata/resource/museos|http://visualdataweb.infor.uva.es/opendata/resource/bares|http://visualdataweb.infor.uva.es/opendata/resource/turismorural|http://visualdataweb.infor.uva.es/opendata/resource/campings|http://visualdataweb.infor.uva.es/opendata/resource/otrasactividades|http://visualdataweb.infor.uva.es/opendata/resource/cafeterias|http://visualdataweb.infor.uva.es:8080/opendata/resource/campings/acueducto.ttl|http://visualdataweb.infor.uva.es/void.ttl,
581,28999e27-69ec-4a75-85e2-c125ac138f04,datafaqs,DataFAQs,,,,
584,a9b036bc-b18f-4e0d-94e7-c79648ffe928,data-szepmuveszeti-hu,data-szepmuveszeti-hu,,http://www.szepmuveszeti.hu,http://data.szepmuveszeti.hu/sparql|http://data.szepmuveszeti.hu/datadumps/museum_1446034453917_20151028000001.nt.gz|http://data.szepmuveszeti.hu/datadumps/links_1446034465154_20151028000001.nt.gz|http://data.szepmuveszeti.hu/datadumps/dataszepmuveszetihu.ttl|http://data.szepmuveszeti.hu/datadumps/LIDOExample.rdf|http://data.szepmuveszeti.hu/datadumps/DCExample.rdf|http://data.szepmuveszeti.hu/datadumps/MARCBIBExample.rdf|http://data.szepmuveszeti.hu/datadumps/MARCAUTHExample.rdf|http://aliada-project.eu/2014/aliada-ontology#,
588,a0253e1d-e3f1-4a5e-833d-34bcc0881747,ctic-public-dataset,CTIC Public Dataset Catalogs,,http://datos.fundacionctic.org/en/,http://data.fundacionctic.org/sparql?default-graph-uri=&query=describe+%3Fcatalog+%3Fspatial+%3FparentCountry%0D%0Awhere+%7B%0D%0A%3Fcatalog+%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2Fidentifier%3E+%22zaragoza.es%22%3B%0D%0A%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2Fspatial%3E+%3Fspatial.%0D%0A%0D%0A%3Fspatial+%3Chttp%3A%2F%2Fsws.geonames.org%2Fontology%23parentCountry%3E+%3FparentCountry.%0D%0A%0D%0A%7D&format=rdf|http://data.fundacionctic.org/sparql?default-graph-uri=http%3A%2F%2Fdata.fundacionctic.org%2Fdataset-catalog&query=DESCRIBE%20%3Chttp%3A%2F%2Fdata.fundacionctic.org%2Fdataset-catalog%2Ftoronto.ca%3E&output=rdf|http://data.fundacionctic.org/sparql|http://data.fundacionctic.org/sparql?query=select+*+where+{%3Fs+a+%3Chttp://data.fundacionctic.org/vocab/catalog/datasets%23Catalog%3E,
589,1b221874-9b69-4e93-984c-ef0cc46e70c7,crtm,CRTM,Consorcio Regional de Transportes de Madrid,,http://crtm.linkeddata.es/recurso/urbanismo-infraestructuras/transporte/Cercanias/Linea/C-2|http://crtm.linkeddata.es/sparql,
596,11d67b88-bed3-4016-b88b-3b8fdf77ba20,copyrighttermbank,CopyrightTermBank,,,http://copyrighttermbank.linkeddata.es/resource|https://datahub.io/dataset/11d67b88-bed3-4016-b88b-3b8fdf77ba20/resource/06baff90-92b2-460a-9cdd-95758e0ada7b/download/copyrighttermbank.ttl|https://datahub.io/dataset/11d67b88-bed3-4016-b88b-3b8fdf77ba20/resource/6ebb4098-8443-42c4-a4fa-07c06f81d52e/download/copyrighttermbank.nt|https://datahub.io/dataset/11d67b88-bed3-4016-b88b-3b8fdf77ba20/resource/a75e14bc-447a-4f44-86b3-44a49f47bfb8/download/example.ttl|http://delicias.dia.fi.upm.es/~vrodriguez/pdf/2015.12.jurix.pdf,"Rodriguez-Doncel, V??ctor, et al. ""A Linked term bank of copyright-related terms"" Legal knowledge and information systems (2015): 91-100."
600,7df78866-3ffb-4154-86d6-9caa23e9352d,cod-inventory,COD inventory,,,http://www.crystallography.net/archives/cod-rdf.nt.xz|http://www.crystallography.net/archives/cod-rdf.xml.xz|http://www.crystallography.net/|http://www.crystallography.net:2020/|http://www.crystallography.net:2020/snorql/,
608,d73983a2-d99a-4141-bec3-6ad5500fe504,chronicling-america,Chronicling America,,http://chroniclingamerica.loc.gov/about/api/,http://chroniclingamerica.loc.gov/lccn/sn85038615.rdf|http://chroniclingamerica.loc.gov/lccn/sn83045555/1889-11-21/ed-1.rdf|http://chroniclingamerica.loc.gov/lccn/sn83030214/1905-01-15/ed-1/seq-25.rdf|http://chroniclingamerica.loc.gov/awardees/mohi.rdf|http://chroniclingamerica.loc.gov/newspapers.rdf,
613,e32368cc-9d4b-493e-81e2-afb93e0841cd,chat-game-corpus,Chat Game corpus,,,http://data.sfb673.org/corpora/chat_game_corpus.ttl,
614,d4af8f1a-1d51-4fd3-95d6-75db81ef5e5e,charging-stations,Charging Stations,,,http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Fld%2Bjson|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Frdf%2Bjson|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Frdf%2Bxml|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Ftrix|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Fx-trig|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Fx-turtle|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Fxhtml%2Bxml|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=application%2Fxml|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=text%2Fhtml|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=text%2Fn3|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=text%2Fplain|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=text%2Frdf%2Bn3|http://data.enel.com/LMF/export/download?context=http%3A%2F%2Fdata.enel.com%2FLMF%2Fcontext%2Fcharging-stations&format=text%2Fturtle|http://data.enel.com/sites/default/files/charging-station_en_0.csv|http://data.enel.com/sites/default/files/charging-station_en_0.xls,
617,02b19890-d6e7-4053-9454-4730cfa4ca31,disk,CAP Italia in RDF,,http://www.facebook.com/profile.php?id=100003406270546,,
618,dc1f4a43-382b-436a-afee-e7dca6a42e1b,calames,Calames,,http://www.calames.abes.fr/,http://www.calames.abes.fr/pub/ms/Calames-2010914119419211|http://www.calames.abes.fr/sitemap.xml,
624,c68a641e-177d-4add-87b2-259645aca427,bund-offener-haushalt,Bund Offener Haushalt,,http://bund.offenerhaushalt.de,http://data.offenerhaushalt.de/bund/|http://data.offenerhaushalt.de/bund/bund_2011.csv|http://data.offenerhaushalt.de/bund/bund_2011.json,
625,fa524a0a-8e2a-4c6a-b1ec-20ba694d5057,brown-corpus-in-rdf-nif,Brown Corpus in RDF/NIF,,,http://brown.nlp2rdf.org/lod/|http://brown.nlp2rdf.org/lod/a01.ttl|http://brown.nlp2rdf.org/dataid.ttl,
627,125a3a2a-a0fe-4086-a794-192873562cd7,british-museum-collection,British Museum Collection,,http://collection.britishmuseum.org,http://collection.britishmuseum.org/Sparql|http://collection.britishmuseum.org/description/object/EAF119791.rdf,
629,935762f6-1b4b-48df-b85e-7fee27f197aa,bpr,BPR - Bibliography of the Italian Parliament and electoral studies,Bibliography of the Italian Parliament and electoral studies,,http://dati.camera.it/sparql|http://dati.camera.it/it/download/bpr.html|http://dati.camera.it/void.ttl#BPR|http://dati.camera.it/ocd/bpr/monografia.rdf/1745,
670,259e8c12-9fca-454f-8994-2721a6b8efaf,biblioteca-virtual-miguel-de-cervantes-bvmc-linked-open-data,Biblioteca Virtual Miguel de Cervantes (BVMC) - Linked Open Data,BVMC,,http://data.cervantesvirtual.com/sparql,
673,d199156b-f304-4d49-b3b7-76c39d9fb3d5,b3kat,"B3Kat - Library Union Catalogues of Bavaria, Berlin and Brandenburg",B3Kat,http://lod.b3kat.de,http://lod.b3kat.de/sparql|http://lod.b3kat.de/download|http://lod.b3kat.de/.well-known/void|http://lod.b3kat.de/data/title/BV000023809|http://lod.b3kat.de/download/lod.b3kat.de.part0.ttl.gz|http://lod.b3kat.de/download/lod.b3kat.de.part1.ttl.gz|http://lod.b3kat.de/download/lod.b3kat.de.part2.ttl.gz|http://lod.b3kat.de/download/lod.b3kat.de.part3.ttl.gz|http://lod.b3kat.de/download/lod.b3kat.de.part4.ttl.gz|http://lod.b3kat.de/download/lod.b3kat.de.part5.ttl.gz,
675,a3258e04-ed56-48b7-9cd3-0d7facb1e379,asjp,Automated Similarity Judgment Program lexical data,,cldbstest.eva.mpg.de/asjp,http://cldbstest.eva.mpg.de/asjp/resource/language/id/l99.rdf|http://cldbstest.eva.mpg.de/asjp/resource/rendering/id/r1234.rdf|http://cldbstest.eva.mpg.de/asjp/resource/sense/id/s40.rdf|http://cldbstest.eva.mpg.de/asjp/resource/family/id/fROMANCE.rdf|http://cldbstest.eva.mpg.de/asjp/downloads/languoids.rdf.zip|http://cldbstest.eva.mpg.de/asjp/downloads/renderings.ttl.zip|http://cldbstest.eva.mpg.de/asjp/downloads/families.rdf.zip|http://cldbstest.eva.mpg.de/asjp/downloads/senses.rdf.zip|http://cldbstest.eva.mpg.de/asjp/resource/distance/id/d13-468.rdf|http://cldbstest.eva.mpg.de/asjp/ontologies/asjp.owl,
676,a2b8442f-6926-4d85-adc4-975935b4df05,acorn-sat,Australian Climate Observations Reference Network - Surface Air Temperature Dataset,,http://lab.environment.data.gov.au,http://lab.environment.data.gov.au/data/acorn.rdf|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year.rdf|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year.ttl|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year.html|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year/month.rdf|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year/month.ttl|http://lab.environment.data.gov.au/data/acorn/climate/slice/station/year/month.html|http://lab.environment.data.gov.au/dumps/release/all_slices.zip|http://lab.environment.data.gov.au/dumps/release/observations.zip|http://lab.environment.data.gov.au/def/acorn/sat.rdf|http://lab.environment.data.gov.au/def/acorn/time-series.rdf|http://lab.environment.data.gov.au/data/acorn/climate.rdf|http://lab.environment.data.gov.au/sparql,"Lefort, Laurent, et al. ""A Linked Sensor Data Cube for a 100 Year Homogenised Daily Temperature Dataset"" SSN. 2012."
679,db7bcbf3-ce2a-4d23-aabf-6c120a4dbfdd,asit,Atlante Sintattico d'Italia (ASIt),Aslt data,http://purl.org/asit/alld,http://www.purl.org/ASIt/RDF/asit-schema.rdf|http://www.purl.org/asit/RDF|http://ims.dei.unipd.it/websites/ASIt/RDF/asit-data.rdf|http://ims.dei.unipd.it/websites/ASIt/RDF/asit-data.rdf,
707,c236bb47-4c14-4355-b530-8f9e35327de3,analisi-del-blog-http-www-beppegrillo-it,Analisi del blog http://www.beppegrillo.it/,,,https://ckannet-storage.commondatastorage.googleapis.com/2013-03-17T114427/beppegrillo-tags.csv|https://ckannet-storage.commondatastorage.googleapis.com/2013-03-17T122934/beppegrillo-post.csv|https://ckannet-storage.commondatastorage.googleapis.com/2013-03-17T124221/trigrammi-commenti-xlsx.csv|https://ckannet-storage.commondatastorage.googleapis.com/2013-03-17T124411/trigrammi-post-xlsx.csv,
709,73260cdc-e1b3-4645-bc5f-a1f84fed8f73,o-anc,American National Corpus - Open Portion,American National Corpus,http://www.americannationalcorpus.org/OANC/,http://www.americannationalcorpus.org/OANC/OANC-installer.jar|http://www.americannationalcorpus.org/OANC/OANC-1.0.1-UTF8.zip|http://www.anc.org/OANC/OANC_GrAF.tgz,
710,66f3fec6-7b52-424a-b014-07bb92f8a3bc,alpino-rdf,ALPINO RDF Treebank,,,http://lexinfo.net/corpora/alpino/|http://lexinfo.net/corpora/alpino/query.php|http://lexinfo.net/corpora/alpino/alpino-rdf.zip|http://lexinfo.net/corpora/alpino/cdb/123.rdf,
711,311a92f9-282f-4752-a0e2-0775a567cd6e,allie-abbreviation-and-long-form-database-in-life-science,Allie Abbreviation And Long Form Database in Life Science,,http://allie.dbcls.jp/,http://data.allie.dbcls.jp/|http://data.allie.dbcls.jp/sparql|http://purl.org/allie/cgi-bin/getfile.cgi?file=allieRDF|http://purl.org/allie/id/longform/531855|http://allie.dbcls.jp/void.ttl,"Y. Yamamoto, A. Yamaguchi, H. Bono and T. Takagi, ""Allie: a database and a search service of abbreviations and long forms"", Database, 2011:bar03."
712,27454939-3f7e-498b-bd60-aa04e11520b6,aliada-scanbit-net,aliada-scanbit-net,,http://biblioteca.artium.org,http://aliada.scanbit.net:8891/sparql|http://aliada.scanbit.net:8891/datadumps/bib_1447319526822_20151112000001.nt.gz|http://aliada.scanbit.net:8891/datadumps/links_1447319534628_20151112000001.nt.gz|http://aliada.scanbit.net:8891/datadumps/aliadascanbitnet8891.ttl|http://aliada.scanbit.net:8891/datadumps/LIDOExample.rdf|http://aliada.scanbit.net:8891/datadumps/DCExample.rdf|http://aliada.scanbit.net:8891/datadumps/MARCBIBExample.rdf|http://aliada.scanbit.net:8891/datadumps/MARCAUTHExample.rdf|http://aliada-project.eu/2014/aliada-ontology#,
717,b7bb1d5b-c7d3-418d-bc9d-5042a434a73c,academic-offer-of-unl,Academic Offer of UNL,,,http://91.239.64.176:8890/sparql|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T05:38:58.763Z/vocabulario-ldau.rdf|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-16T01:55:51.982Z/void.ttl|https://ckannet-storage.commondatastorage.googleapis.com/2015-03-16T02:12:50.623Z/unl.nt,
718,a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,2001 Spanish Census to RDF,,http://dataweb.infor.uva.es/census2001,http://visualdataweb.infor.uva.es/sparql|http://visualdataweb.infor.uva.es/censo/census90M.n3.gz|http://visualdataweb.infor.uva.es/census/resource/personas|http://visualdataweb.infor.uva.es/census/resource/hogares|http://visualdataweb.infor.uva.es/censo/RDFData.html|http://visualdataweb.infor.uva.es/census/resource/edificios|http://visualdataweb.infor.uva.es/census/resource/nucleos|http://visualdataweb.infor.uva.es:8080/census/resource/personas/0022240003.ttl|http://visualdataweb.infor.uva.es/censo/void.ttl,"Fern??ndez, Javier D., Miguel A. Mart??nez-Prieto, and Claudio Guti??rrez. ""Publishing open statistical data: the Spanish census"" Proceedings of the 12th Annual International Digital Government Research Conference: Digital Government Innovation in Challenging Times. ACM, 2011."
